Model.name,Eval.metric,Testing.data,Evaluating.data,Cutoff,Sensitivity,Specificity,sps
MAXENT.Phillips_RUN5_PA2,ACCURACY,0.875,NA,752.5,60.714,95,Slat
MAXENT.Phillips_RUN5_PA2,SR,0.79,NA,869,58.333,95.667,Slat
GLM_RUN5_PA2,TSS,0.603,NA,225,100,60.333,Slat
GLM_RUN5_PA2,ROC,0.864,NA,224,100,60.333,Slat
GLM_RUN5_PA2,FAR,0.636,NA,916,8.333,98.667,Slat
GLM_RUN5_PA2,ACCURACY,0.815,NA,758,58.333,87.667,Slat
GLM_RUN5_PA2,SR,0.636,NA,916,8.333,98.667,Slat
ANN_RUN5_PA2,TSS,0.747,NA,112,100,74.667,Slat
ANN_RUN5_PA2,ROC,0.932,NA,112.5,100,74.667,Slat
ANN_RUN5_PA2,FAR,0.793,NA,932,28.571,98,Slat
ANN_RUN5_PA2,ACCURACY,0.893,NA,799,77.381,92.333,Slat
ANN_RUN5_PA2,SR,0.793,NA,932,28.571,98,Slat
RF_RUN5_PA2,TSS,0.847,NA,518,91.667,93,Slat
RF_RUN5_PA2,ROC,0.969,NA,519.5,91.667,93,Slat
RF_RUN5_PA2,FAR,0.979,NA,990,54.762,99.667,Slat
RF_RUN5_PA2,ACCURACY,0.932,NA,759,80.952,96,Slat
RF_RUN5_PA2,SR,0.979,NA,990,54.762,99.667,Slat
GAM_RUN5_PA2,TSS,0.747,NA,249.5,94.048,80.667,Slat
GAM_RUN5_PA2,ROC,0.929,NA,251,94.048,80.667,Slat
GAM_RUN5_PA2,FAR,0.825,NA,942,41.667,97.333,Slat
GAM_RUN5_PA2,ACCURACY,0.875,NA,876,69.048,92.667,Slat
GAM_RUN5_PA2,SR,0.825,NA,942,41.667,97.333,Slat
MAXENT.Phillips_RUN1_PA3,TSS,0.632,NA,232,84.524,78.667,Slat
MAXENT.Phillips_RUN1_PA3,ROC,0.885,NA,231,84.524,78.667,Slat
MAXENT.Phillips_RUN1_PA3,FAR,0.822,NA,990,45.238,97.333,Slat
MAXENT.Phillips_RUN1_PA3,ACCURACY,0.859,NA,939.5,50,95.667,Slat
MAXENT.Phillips_RUN1_PA3,SR,0.822,NA,990,45.238,97.333,Slat
GLM_RUN1_PA3,TSS,0.593,NA,611,80.952,78.333,Slat
GLM_RUN1_PA3,ROC,0.849,NA,615.5,80.952,79,Slat
GLM_RUN1_PA3,FAR,0.769,NA,922,13.095,99,Slat
GLM_RUN1_PA3,ACCURACY,0.831,NA,860,45.238,93.667,Slat
GLM_RUN1_PA3,SR,0.769,NA,922,13.095,99,Slat
ANN_RUN1_PA3,TSS,0.665,NA,393.5,90.476,76,Slat
ANN_RUN1_PA3,ROC,0.897,NA,391.5,90.476,76,Slat
ANN_RUN1_PA3,FAR,0.944,NA,946,21.429,99.667,Slat
ANN_RUN1_PA3,ACCURACY,0.844,NA,883.5,51.19,93.667,Slat
ANN_RUN1_PA3,SR,0.944,NA,946,21.429,99.667,Slat
RF_RUN1_PA3,TSS,0.737,NA,463,85.714,88,Slat
RF_RUN1_PA3,ROC,0.939,NA,469.5,85.714,88.333,Slat
RF_RUN1_PA3,FAR,0.923,NA,990,33.333,99.333,Slat
RF_RUN1_PA3,ACCURACY,0.891,NA,781,72.619,93.333,Slat
RF_RUN1_PA3,SR,0.923,NA,990,33.333,99.333,Slat
GAM_RUN1_PA3,TSS,0.671,NA,479,88.095,79,Slat
GAM_RUN1_PA3,ROC,0.883,NA,479.5,88.095,79,Slat
GAM_RUN1_PA3,FAR,0.923,NA,940,14.286,99.333,Slat
GAM_RUN1_PA3,ACCURACY,0.854,NA,912,47.619,95.667,Slat
GAM_RUN1_PA3,SR,0.923,NA,940,14.286,99.333,Slat
MAXENT.Phillips_RUN2_PA3,TSS,0.772,NA,258,92.857,84.333,Slat
MAXENT.Phillips_RUN2_PA3,ROC,0.922,NA,258.5,92.857,84.333,Slat
MAXENT.Phillips_RUN2_PA3,FAR,0.879,NA,970,34.524,98.333,Slat
MAXENT.Phillips_RUN2_PA3,ACCURACY,0.888,NA,606,72.619,93.333,Slat
MAXENT.Phillips_RUN2_PA3,SR,0.879,NA,970,34.524,98.333,Slat
GLM_RUN2_PA3,TSS,0.613,NA,587,80.952,80.333,Slat
GLM_RUN2_PA3,ROC,0.862,NA,590.5,80.952,80.667,Slat
GLM_RUN2_PA3,FAR,0.644,NA,806.5,55.952,91.333,Slat
GLM_RUN2_PA3,ACCURACY,0.844,NA,739,69.048,88.667,Slat
GLM_RUN2_PA3,SR,0.644,NA,806.5,55.952,91.333,Slat
ANN_RUN2_PA3,TSS,0.681,NA,415,90.476,77.667,Slat
ANN_RUN2_PA3,ROC,0.885,NA,419,90.476,77.667,Slat
ANN_RUN2_PA3,FAR,0.667,NA,887,50,93,Slat
ANN_RUN2_PA3,ACCURACY,0.852,NA,761.5,75,88,Slat
ANN_RUN2_PA3,SR,0.667,NA,887,50,93,Slat
RF_RUN2_PA3,TSS,0.851,NA,185,98.81,86.333,Slat
RF_RUN2_PA3,ROC,0.97,NA,185.5,98.81,86.333,Slat
RF_RUN2_PA3,FAR,0.975,NA,990,46.429,99.667,Slat
RF_RUN2_PA3,ACCURACY,0.93,NA,759,82.143,96,Slat
RF_RUN2_PA3,SR,0.975,NA,990,46.429,99.667,Slat
GAM_RUN2_PA3,TSS,0.791,NA,651.5,90.476,88.667,Slat
GAM_RUN2_PA3,ROC,0.922,NA,656,90.476,88.667,Slat
GAM_RUN2_PA3,FAR,0.867,NA,949,15.476,99.333,Slat
GAM_RUN2_PA3,ACCURACY,0.893,NA,798,80.952,91.667,Slat
GAM_RUN2_PA3,SR,0.867,NA,949,15.476,99.333,Slat
MAXENT.Phillips_RUN3_PA3,TSS,0.67,NA,263,85.714,81.333,Slat
MAXENT.Phillips_RUN3_PA3,ROC,0.902,NA,266,85.714,81.667,Slat
MAXENT.Phillips_RUN3_PA3,FAR,0.762,NA,970,38.095,96.667,Slat
MAXENT.Phillips_RUN3_PA3,ACCURACY,0.867,NA,616,64.286,93,Slat
MAXENT.Phillips_RUN3_PA3,SR,0.762,NA,970,38.095,96.667,Slat
GLM_RUN3_PA3,TSS,0.616,NA,597,78.571,83,Slat
GLM_RUN3_PA3,ROC,0.868,NA,610,78.571,83.333,Slat
GLM_RUN3_PA3,FAR,0.7,NA,932,8.333,99,Slat
GLM_RUN3_PA3,ACCURACY,0.833,NA,733,67.857,88,Slat
GLM_RUN3_PA3,SR,0.7,NA,932,8.333,99,Slat
ANN_RUN3_PA3,TSS,0.748,NA,404,96.429,78.333,Slat
ANN_RUN3_PA3,ROC,0.921,NA,405.5,96.429,78.333,Slat
ANN_RUN3_PA3,FAR,0.864,NA,950,23.81,99,Slat
ANN_RUN3_PA3,ACCURACY,0.859,NA,798,71.429,90,Slat
ANN_RUN3_PA3,SR,0.864,NA,950,23.81,99,Slat
RF_RUN3_PA3,TSS,0.842,NA,307,95.238,89,Slat
RF_RUN3_PA3,ROC,0.965,NA,307.5,95.238,89,Slat
RF_RUN3_PA3,FAR,0.933,NA,980,50,98.667,Slat
RF_RUN3_PA3,ACCURACY,0.917,NA,864,72.619,96.333,Slat
RF_RUN3_PA3,SR,0.933,NA,980,50,98.667,Slat
GAM_RUN3_PA3,TSS,0.715,NA,441.5,92.857,78.667,Slat
GAM_RUN3_PA3,ROC,0.907,NA,441,92.857,78.667,Slat
GAM_RUN3_PA3,FAR,0.737,NA,948,16.667,98.333,Slat
GAM_RUN3_PA3,ACCURACY,0.846,NA,753.5,80.952,86,Slat
GAM_RUN3_PA3,SR,0.737,NA,948,16.667,98.333,Slat
MAXENT.Phillips_RUN4_PA3,TSS,0.63,NA,71,85.714,77,Slat
MAXENT.Phillips_RUN4_PA3,ROC,0.888,NA,76.5,85.714,78.333,Slat
MAXENT.Phillips_RUN4_PA3,FAR,0.714,NA,990,42.857,95.333,Slat
MAXENT.Phillips_RUN4_PA3,ACCURACY,0.844,NA,621,58.333,91.667,Slat
MAXENT.Phillips_RUN4_PA3,SR,0.714,NA,990,42.857,95.333,Slat
GLM_RUN4_PA3,TSS,0.544,NA,655.5,71.429,83,Slat
GLM_RUN4_PA3,ROC,0.83,NA,660,71.429,83,Slat
GLM_RUN4_PA3,FAR,0.8,NA,925,4.762,99.667,Slat
GLM_RUN4_PA3,ACCURACY,0.828,NA,757,57.143,89.333,Slat
GLM_RUN4_PA3,SR,0.8,NA,925,4.762,99.667,Slat
ANN_RUN4_PA3,TSS,0.71,NA,319,94.048,77,Slat
ANN_RUN4_PA3,ROC,0.897,NA,321,94.048,77,Slat
ANN_RUN4_PA3,FAR,0.812,NA,942,16.667,99,Slat
ANN_RUN4_PA3,ACCURACY,0.849,NA,763.5,67.857,89.667,Slat
ANN_RUN4_PA3,SR,0.812,NA,942,16.667,99,Slat
RF_RUN4_PA3,TSS,0.782,NA,230.5,92.857,85.333,Slat
RF_RUN4_PA3,ROC,0.94,NA,227.5,92.857,85.333,Slat
RF_RUN4_PA3,FAR,0.844,NA,990,32.143,98,Slat
RF_RUN4_PA3,ACCURACY,0.898,NA,543,82.143,92,Slat
RF_RUN4_PA3,SR,0.844,NA,990,32.143,98,Slat
GAM_RUN4_PA3,TSS,0.67,NA,630,80.952,86,Slat
GAM_RUN4_PA3,ROC,0.886,NA,633,80.952,86,Slat
GAM_RUN4_PA3,FAR,0.824,NA,944,17.857,99,Slat
GAM_RUN4_PA3,ACCURACY,0.849,NA,667,77.381,86.333,Slat
GAM_RUN4_PA3,SR,0.824,NA,944,17.857,99,Slat
MAXENT.Phillips_RUN5_PA3,TSS,0.65,NA,61,91.667,73.333,Slat
MAXENT.Phillips_RUN5_PA3,ROC,0.889,NA,54.5,92.857,72.333,Slat
MAXENT.Phillips_RUN5_PA3,FAR,0.714,NA,859,53.571,94,Slat
MAXENT.Phillips_RUN5_PA3,ACCURACY,0.854,NA,752.5,59.524,92,Slat
MAXENT.Phillips_RUN5_PA3,SR,0.714,NA,859,53.571,94,Slat
GLM_RUN5_PA3,TSS,0.554,NA,562,77.381,78,Slat
GLM_RUN5_PA3,ROC,0.848,NA,561.5,77.381,78,Slat
GLM_RUN5_PA3,FAR,0.667,NA,916.5,13.095,98.333,Slat
GLM_RUN5_PA3,ACCURACY,0.818,NA,835.5,41.667,93,Slat
GLM_RUN5_PA3,SR,0.667,NA,916.5,13.095,98.333,Slat
ANN_RUN5_PA3,TSS,0.737,NA,355.5,94.048,79.667,Slat
ANN_RUN5_PA3,ROC,0.909,NA,354.5,94.048,79.667,Slat
ANN_RUN5_PA3,FAR,0.792,NA,946,22.619,98,Slat
ANN_RUN5_PA3,ACCURACY,0.852,NA,555,88.095,84.333,Slat
ANN_RUN5_PA3,SR,0.792,NA,946,22.619,98,Slat
RF_RUN5_PA3,TSS,0.837,NA,364,94.048,89.667,Slat
RF_RUN5_PA3,ROC,0.952,NA,360,94.048,89.667,Slat
RF_RUN5_PA3,FAR,0.861,NA,990,36.905,98.333,Slat
RF_RUN5_PA3,ACCURACY,0.911,NA,439,90.476,91.333,Slat
RF_RUN5_PA3,SR,0.861,NA,990,36.905,98.333,Slat
GAM_RUN5_PA3,TSS,0.709,NA,313,92.857,77.667,Slat
GAM_RUN5_PA3,ROC,0.899,NA,317,92.857,78,Slat
GAM_RUN5_PA3,FAR,0.821,NA,941,27.381,98.333,Slat
GAM_RUN5_PA3,ACCURACY,0.852,NA,847,63.095,91,Slat
GAM_RUN5_PA3,SR,0.821,NA,941,27.381,98.333,Slat
MAXENT.Phillips_RUN1_PA4,TSS,0.547,NA,515,60.714,94,Slat
MAXENT.Phillips_RUN1_PA4,ROC,0.825,NA,518.5,60.714,94,Slat
MAXENT.Phillips_RUN1_PA4,FAR,0.815,NA,980,52.381,96.667,Slat
MAXENT.Phillips_RUN1_PA4,ACCURACY,0.87,NA,626,59.524,94.667,Slat
MAXENT.Phillips_RUN1_PA4,SR,0.815,NA,980,52.381,96.667,Slat
GLM_RUN1_PA4,TSS,0.561,NA,526,82.143,74,Slat
GLM_RUN1_PA4,ROC,0.845,NA,526.5,82.143,74,Slat
GLM_RUN1_PA4,FAR,1,NA,924,4.762,100,Slat
GLM_RUN1_PA4,ACCURACY,0.823,NA,796,48.81,91.667,Slat
GLM_RUN1_PA4,SR,1,NA,924,4.762,100,Slat
ANN_RUN1_PA4,TSS,0.708,NA,301,98.81,72,Slat
ANN_RUN1_PA4,ROC,0.895,NA,301,98.81,72,Slat
ANN_RUN1_PA4,FAR,0.733,NA,894,39.286,95.667,Slat
ANN_RUN1_PA4,ACCURACY,0.839,NA,865,42.857,95.333,Slat
ANN_RUN1_PA4,SR,0.733,NA,894,39.286,95.667,Slat
RF_RUN1_PA4,TSS,0.825,NA,450,90.476,92,Slat
RF_RUN1_PA4,ROC,0.958,NA,451,90.476,92,Slat
RF_RUN1_PA4,FAR,0.891,NA,990,51.19,98.333,Slat
RF_RUN1_PA4,ACCURACY,0.932,NA,820,79.762,97,Slat
RF_RUN1_PA4,SR,0.891,NA,990,51.19,98.333,Slat
GAM_RUN1_PA4,TSS,0.71,NA,546,85.714,85.333,Slat
GAM_RUN1_PA4,ROC,0.925,NA,550,85.714,85.333,Slat
GAM_RUN1_PA4,FAR,0.811,NA,934,35.714,97.667,Slat
GAM_RUN1_PA4,ACCURACY,0.88,NA,853.5,67.857,93.667,Slat
GAM_RUN1_PA4,SR,0.811,NA,934,35.714,97.667,Slat
MAXENT.Phillips_RUN2_PA4,TSS,0.62,NA,333,75,87,Slat
MAXENT.Phillips_RUN2_PA4,ROC,0.881,NA,325.5,76.19,86.667,Slat
MAXENT.Phillips_RUN2_PA4,FAR,0.765,NA,990,46.429,96,Slat
MAXENT.Phillips_RUN2_PA4,ACCURACY,0.862,NA,737,61.905,93,Slat
MAXENT.Phillips_RUN2_PA4,SR,0.765,NA,990,46.429,96,Slat
GLM_RUN2_PA4,TSS,0.531,NA,530.5,79.762,73.333,Slat
GLM_RUN2_PA4,ROC,0.832,NA,557.5,78.571,74.667,Slat
GLM_RUN2_PA4,FAR,0.778,NA,922,8.333,98.667,Slat
GLM_RUN2_PA4,ACCURACY,0.82,NA,812,46.429,92,Slat
GLM_RUN2_PA4,SR,0.778,NA,922,8.333,98.667,Slat
ANN_RUN2_PA4,TSS,0.725,NA,381.5,92.857,79.667,Slat
ANN_RUN2_PA4,ROC,0.901,NA,378.5,92.857,79.667,Slat
ANN_RUN2_PA4,FAR,0.739,NA,943,20.238,98,Slat
ANN_RUN2_PA4,ACCURACY,0.854,NA,831,69.048,90,Slat
ANN_RUN2_PA4,SR,0.739,NA,943,20.238,98,Slat
RF_RUN2_PA4,TSS,0.811,NA,360,90.476,90.667,Slat
RF_RUN2_PA4,ROC,0.955,NA,364,90.476,90.667,Slat
RF_RUN2_PA4,FAR,0.881,NA,990,45.238,98,Slat
RF_RUN2_PA4,ACCURACY,0.909,NA,460,88.095,91.667,Slat
RF_RUN2_PA4,SR,0.881,NA,990,45.238,98,Slat
GAM_RUN2_PA4,TSS,0.679,NA,489.5,84.524,83.333,Slat
GAM_RUN2_PA4,ROC,0.893,NA,487,84.524,83.333,Slat
GAM_RUN2_PA4,FAR,0.756,NA,930,40.476,96.333,Slat
GAM_RUN2_PA4,ACCURACY,0.867,NA,805,71.429,91,Slat
GAM_RUN2_PA4,SR,0.756,NA,930,40.476,96.333,Slat
MAXENT.Phillips_RUN3_PA4,TSS,0.547,NA,131,75,79.667,Slat
MAXENT.Phillips_RUN3_PA4,ROC,0.851,NA,132,75,79.667,Slat
MAXENT.Phillips_RUN3_PA4,FAR,0.722,NA,990,30.952,96.667,Slat
MAXENT.Phillips_RUN3_PA4,ACCURACY,0.831,NA,631,46.429,93.333,Slat
MAXENT.Phillips_RUN3_PA4,SR,0.722,NA,990,30.952,96.667,Slat
GLM_RUN3_PA4,TSS,0.493,NA,528,75,74.333,Slat
GLM_RUN3_PA4,ROC,0.817,NA,558.5,73.81,76,Slat
GLM_RUN3_PA4,FAR,0.75,NA,921,7.143,99,Slat
GLM_RUN3_PA4,ACCURACY,0.807,NA,812,39.286,91.667,Slat
GLM_RUN3_PA4,SR,0.75,NA,921,7.143,99,Slat
ANN_RUN3_PA4,TSS,0.711,NA,332,96.429,74.667,Slat
ANN_RUN3_PA4,ROC,0.893,NA,310.5,97.619,74,Slat
ANN_RUN3_PA4,FAR,0.929,NA,956,19.048,99.667,Slat
ANN_RUN3_PA4,ACCURACY,0.831,NA,926,40.476,95.333,Slat
ANN_RUN3_PA4,SR,0.929,NA,956,19.048,99.667,Slat
RF_RUN3_PA4,TSS,0.803,NA,369,91.667,88.667,Slat
RF_RUN3_PA4,ROC,0.954,NA,366,91.667,88.667,Slat
RF_RUN3_PA4,FAR,0.919,NA,980,41.667,99,Slat
RF_RUN3_PA4,ACCURACY,0.917,NA,780,73.81,96.667,Slat
RF_RUN3_PA4,SR,0.919,NA,980,41.667,99,Slat
GAM_RUN3_PA4,TSS,0.655,NA,466,84.524,81,Slat
GAM_RUN3_PA4,ROC,0.876,NA,467.5,84.524,81,Slat
GAM_RUN3_PA4,FAR,0.71,NA,937,28.571,97,Slat
GAM_RUN3_PA4,ACCURACY,0.844,NA,807,64.286,90,Slat
GAM_RUN3_PA4,SR,0.71,NA,937,28.571,97,Slat
MAXENT.Phillips_RUN4_PA4,TSS,0.64,NA,167,75,89,Slat
MAXENT.Phillips_RUN4_PA4,ROC,0.874,NA,170.5,75,89,Slat
MAXENT.Phillips_RUN4_PA4,FAR,0.794,NA,990,59.524,95.333,Slat
MAXENT.Phillips_RUN4_PA4,ACCURACY,0.883,NA,768,66.667,94.333,Slat
MAXENT.Phillips_RUN4_PA4,SR,0.794,NA,990,59.524,95.333,Slat
GLM_RUN4_PA4,TSS,0.597,NA,624,77.381,82.333,Slat
GLM_RUN4_PA4,ROC,0.85,NA,622.5,77.381,82.333,Slat
GLM_RUN4_PA4,FAR,0.769,NA,891,23.81,97.667,Slat
GLM_RUN4_PA4,ACCURACY,0.826,NA,855,39.286,94.667,Slat
GLM_RUN4_PA4,SR,0.769,NA,891,23.81,97.667,Slat
ANN_RUN4_PA4,TSS,0.699,NA,621,84.524,85.333,Slat
ANN_RUN4_PA4,ROC,0.904,NA,625.5,84.524,85.667,Slat
ANN_RUN4_PA4,FAR,0.765,NA,926,32.143,97.333,Slat
ANN_RUN4_PA4,ACCURACY,0.867,NA,806,73.81,90,Slat
ANN_RUN4_PA4,SR,0.765,NA,926,32.143,97.333,Slat
RF_RUN4_PA4,TSS,0.833,NA,393,91.667,91.667,Slat
RF_RUN4_PA4,ROC,0.966,NA,395.5,91.667,91.667,Slat
RF_RUN4_PA4,FAR,0.894,NA,980,50,98.333,Slat
RF_RUN4_PA4,ACCURACY,0.922,NA,539,88.095,93.333,Slat
RF_RUN4_PA4,SR,0.894,NA,980,50,98.333,Slat
GAM_RUN4_PA4,TSS,0.704,NA,395.5,88.095,82.333,Slat
GAM_RUN4_PA4,ROC,0.892,NA,393.5,88.095,82.333,Slat
GAM_RUN4_PA4,FAR,0.703,NA,890,61.905,92.667,Slat
GAM_RUN4_PA4,ACCURACY,0.859,NA,885.5,64.286,92.667,Slat
GAM_RUN4_PA4,SR,0.703,NA,890,61.905,92.667,Slat
MAXENT.Phillips_RUN5_PA4,TSS,0.591,NA,10,88.095,70.333,Slat
MAXENT.Phillips_RUN5_PA4,ROC,0.852,NA,11.5,88.095,71.667,Slat
MAXENT.Phillips_RUN5_PA4,FAR,0.78,NA,990,46.429,96,Slat
MAXENT.Phillips_RUN5_PA4,ACCURACY,0.854,NA,990,46.429,96,Slat
MAXENT.Phillips_RUN5_PA4,SR,0.78,NA,990,46.429,96,Slat
GLM_RUN5_PA4,TSS,0.606,NA,482,89.286,71,Slat
GLM_RUN5_PA4,ROC,0.874,NA,482.5,89.286,71.333,Slat
GLM_RUN5_PA4,FAR,0.8,NA,913.5,9.524,99.333,Slat
GLM_RUN5_PA4,ACCURACY,0.849,NA,763,58.333,92,Slat
GLM_RUN5_PA4,SR,0.8,NA,913.5,9.524,99.333,Slat
ANN_RUN5_PA4,TSS,0.687,NA,301,94.048,74.667,Slat
ANN_RUN5_PA4,ROC,0.878,NA,299,94.048,74.667,Slat
ANN_RUN5_PA4,FAR,0.603,NA,897,42.857,92.333,Slat
ANN_RUN5_PA4,ACCURACY,0.828,NA,762.5,69.048,86.667,Slat
ANN_RUN5_PA4,SR,0.603,NA,897,42.857,92.333,Slat
RF_RUN5_PA4,TSS,0.802,NA,271,92.857,87.333,Slat
RF_RUN5_PA4,ROC,0.946,NA,272,92.857,87.333,Slat
RF_RUN5_PA4,FAR,0.886,NA,990,40.476,98.667,Slat
RF_RUN5_PA4,ACCURACY,0.917,NA,711,80.952,94.667,Slat
RF_RUN5_PA4,SR,0.886,NA,990,40.476,98.667,Slat
GAM_RUN5_PA4,TSS,0.697,NA,261,91.667,78,Slat
GAM_RUN5_PA4,ROC,0.894,NA,260.5,91.667,78,Slat
GAM_RUN5_PA4,FAR,0.694,NA,906,40.476,94.667,Slat
GAM_RUN5_PA4,ACCURACY,0.859,NA,672,77.381,88.333,Slat
GAM_RUN5_PA4,SR,0.694,NA,906,40.476,94.667,Slat
MAXENT.Phillips_RUN1_PA5,TSS,0.595,NA,182,73.81,85.667,Slat
MAXENT.Phillips_RUN1_PA5,ROC,0.872,NA,185.5,73.81,85.667,Slat
MAXENT.Phillips_RUN1_PA5,FAR,0.762,NA,990,58.333,95,Slat
MAXENT.Phillips_RUN1_PA5,ACCURACY,0.87,NA,960,59.524,94.667,Slat
MAXENT.Phillips_RUN1_PA5,SR,0.762,NA,990,58.333,95,Slat
GLM_RUN1_PA5,TSS,0.6,NA,555,80.952,79,Slat
GLM_RUN1_PA5,ROC,0.861,NA,555.5,80.952,79,Slat
GLM_RUN1_PA5,FAR,0.667,NA,933,4.762,99,Slat
GLM_RUN1_PA5,ACCURACY,0.841,NA,730.5,64.286,89.667,Slat
GLM_RUN1_PA5,SR,0.667,NA,933,4.762,99,Slat
ANN_RUN1_PA5,TSS,0.651,NA,722,82.143,83,Slat
ANN_RUN1_PA5,ROC,0.898,NA,697,83.333,82,Slat
ANN_RUN1_PA5,FAR,0.75,NA,950,3.571,99.667,Slat
ANN_RUN1_PA5,ACCURACY,0.865,NA,812,69.048,91.333,Slat
ANN_RUN1_PA5,SR,0.75,NA,950,3.571,99.667,Slat
RF_RUN1_PA5,TSS,0.79,NA,293,91.667,87.333,Slat
RF_RUN1_PA5,ROC,0.951,NA,293.5,91.667,87.333,Slat
RF_RUN1_PA5,FAR,0.884,NA,990,46.429,98.333,Slat
RF_RUN1_PA5,ACCURACY,0.893,NA,522,82.143,91.333,Slat
RF_RUN1_PA5,SR,0.884,NA,990,46.429,98.333,Slat
GAM_RUN1_PA5,TSS,0.701,NA,408,88.095,82,Slat
GAM_RUN1_PA5,ROC,0.902,NA,251.5,91.667,78.667,Slat
GAM_RUN1_PA5,FAR,0.724,NA,911,50,94.667,Slat
GAM_RUN1_PA5,ACCURACY,0.852,NA,855,64.286,91,Slat
GAM_RUN1_PA5,SR,0.724,NA,911,50,94.667,Slat
MAXENT.Phillips_RUN2_PA5,TSS,0.583,NA,101,72.619,85.667,Slat
MAXENT.Phillips_RUN2_PA5,ROC,0.815,NA,99.5,72.619,85.667,Slat
MAXENT.Phillips_RUN2_PA5,FAR,0.662,NA,889,58.333,91.667,Slat
MAXENT.Phillips_RUN2_PA5,ACCURACY,0.846,NA,672,61.905,91,Slat
MAXENT.Phillips_RUN2_PA5,SR,0.662,NA,889,58.333,91.667,Slat
GLM_RUN2_PA5,TSS,0.542,NA,668,70.238,83.667,Slat
GLM_RUN2_PA5,ROC,0.815,NA,669,70.238,84,Slat
GLM_RUN2_PA5,FAR,0.561,NA,851,27.381,94,Slat
GLM_RUN2_PA5,ACCURACY,0.81,NA,685,69.048,84.333,Slat
GLM_RUN2_PA5,SR,0.561,NA,851,27.381,94,Slat
ANN_RUN2_PA5,TSS,0.652,NA,679,84.524,80.667,Slat
ANN_RUN2_PA5,ROC,0.891,NA,681,84.524,81,Slat
ANN_RUN2_PA5,FAR,1,NA,953.5,3.571,100,Slat
ANN_RUN2_PA5,ACCURACY,0.852,NA,804,70.238,89.333,Slat
ANN_RUN2_PA5,SR,1,NA,953.5,3.571,100,Slat
RF_RUN2_PA5,TSS,0.806,NA,199,95.238,85.333,Slat
RF_RUN2_PA5,ROC,0.954,NA,201.5,95.238,85.333,Slat
RF_RUN2_PA5,FAR,0.914,NA,990,41.667,99,Slat
RF_RUN2_PA5,ACCURACY,0.906,NA,830,71.429,96,Slat
RF_RUN2_PA5,SR,0.914,NA,990,41.667,99,Slat
GAM_RUN2_PA5,TSS,0.695,NA,571,84.524,85,Slat
GAM_RUN2_PA5,ROC,0.906,NA,571,84.524,85,Slat
GAM_RUN2_PA5,FAR,0.796,NA,913,46.429,96.667,Slat
GAM_RUN2_PA5,ACCURACY,0.87,NA,876,60.714,94.333,Slat
GAM_RUN2_PA5,SR,0.796,NA,913,46.429,96.667,Slat
MAXENT.Phillips_RUN3_PA5,TSS,0.565,NA,0,100,0,Slat
MAXENT.Phillips_RUN3_PA5,ROC,0.818,NA,0.5,82.143,74.333,Slat
MAXENT.Phillips_RUN3_PA5,FAR,0.694,NA,990,51.19,93.667,Slat
MAXENT.Phillips_RUN3_PA5,ACCURACY,0.844,NA,990,51.19,93.667,Slat
MAXENT.Phillips_RUN3_PA5,SR,0.694,NA,990,51.19,93.667,Slat
GLM_RUN3_PA5,TSS,0.59,NA,538.5,80.952,78,Slat
GLM_RUN3_PA5,ROC,0.847,NA,565,79.762,79.333,Slat
GLM_RUN3_PA5,FAR,0.688,NA,896,26.19,96.667,Slat
GLM_RUN3_PA5,ACCURACY,0.815,NA,724,58.333,88,Slat
GLM_RUN3_PA5,SR,0.688,NA,896,26.19,96.667,Slat
ANN_RUN3_PA5,TSS,0.691,NA,333,96.429,72.667,Slat
ANN_RUN3_PA5,ROC,0.879,NA,330.5,96.429,72.667,Slat
ANN_RUN3_PA5,FAR,0.598,NA,742,69.048,87,Slat
ANN_RUN3_PA5,ACCURACY,0.831,NA,723,72.619,86,Slat
ANN_RUN3_PA5,SR,0.598,NA,742,69.048,87,Slat
RF_RUN3_PA5,TSS,0.795,NA,275,92.857,86.667,Slat
RF_RUN3_PA5,ROC,0.953,NA,284.5,92.857,87,Slat
RF_RUN3_PA5,FAR,0.919,NA,990,40.476,98.667,Slat
RF_RUN3_PA5,ACCURACY,0.904,NA,495,84.524,92,Slat
RF_RUN3_PA5,SR,0.919,NA,990,40.476,98.667,Slat
GAM_RUN3_PA5,TSS,0.728,NA,397,90.476,82.333,Slat
GAM_RUN3_PA5,ROC,0.91,NA,397.5,90.476,82.333,Slat
GAM_RUN3_PA5,FAR,0.783,NA,956,22.619,98.333,Slat
GAM_RUN3_PA5,ACCURACY,0.865,NA,619,85.714,86.667,Slat
GAM_RUN3_PA5,SR,0.783,NA,956,22.619,98.333,Slat
MAXENT.Phillips_RUN4_PA5,TSS,0.686,NA,247.5,80.952,87.667,Slat
MAXENT.Phillips_RUN4_PA5,ROC,0.915,NA,246.5,80.952,87.667,Slat
MAXENT.Phillips_RUN4_PA5,FAR,0.839,NA,929,55.952,97,Slat
MAXENT.Phillips_RUN4_PA5,ACCURACY,0.883,NA,758,64.286,95,Slat
MAXENT.Phillips_RUN4_PA5,SR,0.839,NA,929,55.952,97,Slat
GLM_RUN4_PA5,TSS,0.644,NA,578,85.714,78.667,Slat
GLM_RUN4_PA5,ROC,0.867,NA,584.5,85.714,79.333,Slat
GLM_RUN4_PA5,FAR,0.632,NA,796,52.381,91.667,Slat
GLM_RUN4_PA5,ACCURACY,0.831,NA,769,58.333,90,Slat
